place,event_type,model,segment_length,ebr,roc_auc_mse,pr_auc_score,run_id
shopping_mall,glassbreak,wavenet,4096,0,0.5275238576761238,0.6566363165997979,2
shopping_mall,glassbreak,wavenet,4096,6,0.529722802879572,0.658980056730279,2
shopping_mall,gunshot,wavenet,4096,-6,0.522154953235796,0.6465351715633822,2
shopping_mall,gunshot,wavenet,4096,0,0.5220494662060116,0.6466550689047181,2
shopping_mall,gunshot,wavenet,4096,6,0.5200919465555466,0.6455820196147901,2
public_square,glassbreak,wavenet,4096,-6,0.4721511084336228,0.5877187117649604,2
public_square,glassbreak,wavenet,4096,0,0.4744907526423687,0.5896617830470964,2
public_square,glassbreak,wavenet,4096,6,0.4726609203873809,0.5888736754438914,2
public_square,gunshot,wavenet,4096,-6,0.4781494949757441,0.5897768282318276,2
public_square,gunshot,wavenet,4096,0,0.4804747320187634,0.5925633448814832,2
public_square,gunshot,wavenet,4096,6,0.4797703372906567,0.5906852655691729,2
airport,glassbreak,wavenet,4096,-6,0.4692025874531065,0.5848829939087273,2
airport,glassbreak,wavenet,4096,0,0.4721434713159341,0.5868381982817326,2
airport,glassbreak,wavenet,4096,6,0.4700759791679041,0.5856212536591774,2
airport,gunshot,wavenet,4096,-6,0.4764469726664629,0.588804801554801,2
airport,gunshot,wavenet,4096,0,0.4784458361657916,0.591259185563828,2
airport,gunshot,wavenet,4096,6,0.4785282810555457,0.5908677299916496,2
street_traffic,glassbreak,wavenet,4096,-6,0.5289963031269718,0.6561846683373295,3
street_traffic,glassbreak,wavenet,4096,0,0.5270773297855845,0.6547148929322153,3
street_traffic,glassbreak,wavenet,4096,6,0.5293274581856852,0.656092754716192,3
street_traffic,gunshot,wavenet,4096,-6,0.5214239087285032,0.6440587356327673,3
street_traffic,gunshot,wavenet,4096,0,0.5213971467696179,0.6450733434610317,3
street_traffic,gunshot,wavenet,4096,6,0.5214374635415185,0.6444701202837159,3
street_pedestrian,glassbreak,wavenet,4096,-6,0.5258649889453657,0.6542719111551021,3
street_pedestrian,glassbreak,wavenet,4096,0,0.5274382227242284,0.6545968907262679,3
street_pedestrian,glassbreak,wavenet,4096,6,0.5293519821690839,0.6561664833639109,3
street_pedestrian,gunshot,wavenet,4096,-6,0.5230748602123536,0.6462834386885132,3
street_pedestrian,gunshot,wavenet,4096,0,0.5210478203566073,0.6450117342513393,3
street_pedestrian,gunshot,wavenet,4096,6,0.5226861803272678,0.6454652791896872,3
shopping_mall,glassbreak,wavenet,4096,-6,0.5318471309608914,0.6577994425270873,3
shopping_mall,glassbreak,wavenet,4096,0,0.5292519373115567,0.6562179735074284,3
shopping_mall,glassbreak,wavenet,4096,6,0.5313150207874917,0.6581668632516279,3
shopping_mall,gunshot,wavenet,4096,-6,0.5228997396385937,0.6469202558847506,3
shopping_mall,gunshot,wavenet,4096,0,0.5246903838496852,0.6471518180283333,3
shopping_mall,gunshot,wavenet,4096,6,0.5236033191078615,0.6462230826949896,3
public_square,glassbreak,wavenet,4096,-6,0.4691472489443306,0.5820758436241462,3
public_square,glassbreak,wavenet,4096,0,0.4674257799810242,0.5812905783793728,3
public_square,glassbreak,wavenet,4096,6,0.4709211651787642,0.5831026344130655,3
public_square,gunshot,wavenet,4096,-6,0.4754591789113207,0.5853777832573553,3
public_square,gunshot,wavenet,4096,0,0.4780673946578836,0.5871285295816839,3
public_square,gunshot,wavenet,4096,6,0.4753809033358192,0.5848077267674101,3
airport,glassbreak,wavenet,4096,-6,0.4701075222991857,0.5832076824167377,3
airport,glassbreak,wavenet,4096,0,0.4693218949329439,0.5826006026807397,3
airport,glassbreak,wavenet,4096,6,0.4700081448632542,0.5840457200727147,3
airport,gunshot,wavenet,4096,-6,0.474011945367583,0.585220699989164,3
airport,gunshot,wavenet,4096,0,0.4760322284021487,0.5876162052358561,3
airport,gunshot,wavenet,4096,6,0.4765470182013754,0.5875828408187966,3
street_traffic,glassbreak,wavenet,4096,-6,0.5304418873898242,0.6558734402872779,4
street_traffic,glassbreak,wavenet,4096,0,0.5313729408145353,0.6563358422681594,4
street_traffic,glassbreak,wavenet,4096,6,0.5302331558078055,0.6551696513761185,4
street_traffic,gunshot,wavenet,4096,-6,0.5228011525261561,0.6436270722926324,4
street_traffic,gunshot,wavenet,4096,0,0.5252614551078891,0.646005508402221,4
street_traffic,gunshot,wavenet,4096,6,0.5228231240133846,0.6449106773517395,4
street_pedestrian,glassbreak,wavenet,4096,-6,0.5302645169136457,0.6558828185582126,4
street_pedestrian,glassbreak,wavenet,4096,0,0.5295124633058033,0.656155736751966,4
street_pedestrian,glassbreak,wavenet,4096,6,0.5280598543308292,0.6541705140921227,4
street_pedestrian,gunshot,wavenet,4096,-6,0.5214927957998872,0.6436264327620749,4
street_pedestrian,gunshot,wavenet,4096,0,0.5207320932559414,0.6436561858634331,4
street_pedestrian,gunshot,wavenet,4096,6,0.523211059328065,0.6461014249885186,4
shopping_mall,glassbreak,wavenet,4096,-6,0.5320490604993814,0.6569499498921748,4
shopping_mall,glassbreak,wavenet,4096,0,0.5294689728320048,0.6554259775033949,4
shopping_mall,glassbreak,wavenet,4096,6,0.5309924580222224,0.6570068782823072,4
shopping_mall,gunshot,wavenet,4096,-6,0.5233213780427909,0.6451745173247886,4
shopping_mall,gunshot,wavenet,4096,0,0.5237514598290357,0.6458665818201319,4
shopping_mall,gunshot,wavenet,4096,6,0.5274960944989258,0.648448767154399,4
public_square,glassbreak,wavenet,4096,-6,0.4712398086304421,0.5844441334122779,4
public_square,glassbreak,wavenet,4096,0,0.4720716114955379,0.5854042715349845,4
public_square,glassbreak,wavenet,4096,6,0.4719971769053707,0.5851928505853358,4
public_square,gunshot,wavenet,4096,-6,0.4781410965786957,0.5876793141232745,4
public_square,gunshot,wavenet,4096,0,0.479788605539619,0.5900547726843033,4
public_square,gunshot,wavenet,4096,6,0.4763718468629832,0.5870895482339141,4
airport,glassbreak,wavenet,4096,-6,0.4686679544829292,0.5820739258968245,4
airport,glassbreak,wavenet,4096,0,0.4700513751183295,0.582692177397804,4
airport,glassbreak,wavenet,4096,6,0.4719680533696384,0.5838696720383496,4
airport,gunshot,wavenet,4096,-6,0.4745743172345428,0.5847213550744564,4
airport,gunshot,wavenet,4096,0,0.4770046542380891,0.5858575008871181,4
airport,gunshot,wavenet,4096,6,0.4746996732639256,0.5850443998757671,4
